text,gender,rating
"This 2002 film brings the classic novel by Alexandre Dumas to the screen with a swashbuckling intensity that starts at the beginning and never lets up . It 's set in France at the beginning of the 19th Century and tells the tale of a young man , falsely imprisoned because of his friend 's betrayal , who escapes and eventually has his revenge . Of course it 's more complicated than that . There are ups and downs and twists of fate . There is swordplay and hidden treasures and pirates and secrets unfolded . And it 's all wrapped up in a package that swept me up in the story and held me captive till the end . < p > Jim Caviezel plays Edmond Dantes who has the misfortune to have Fernand Mondego , played by Guy Pearce , as a friend . When Dantes is betrayed , he is sentenced to an unlimited amount of time in a terrible prison where he lives in solitary confinement and gets whipped once a year . The years pass , his clothes grow ragged , his hair grows longer and his despondency increases . Then , one day , another prisoner , Abbe Faria , played by Richard Harris , tunnels his way into Dantes ' room . Abbe Faria is old , but he has hope . And together they plan their escape . All they have to do is spend the next eight years digging another tunnel . In the meantime , Faria teaches his young prot & eacute ; g & eacute ; to read and write . He also teaches him to use a sword . Eventually , as they make their escape , the old man dies , but not before he gives Dantes a map to hidden treasure . < p > The story now takes a different turn because the treasure that is found allows Dantes to become The Count of Monte Cristo , return to his home town and exact revenge on Fernand Mondego , who is now married to Mercedes , played by Dagmara Dominczyk , who was once Dantes ' sweetheart . < p > The acting was excellent , the cinematography outstanding and the story wonderful . And , because I saw it on DVD , the extras made the experience of watching this film even better . There 's a short history of Alexandre Dumas , who was of Caribbean heritage and one of the most prolific authors of his time . There 's a interview with the screenwriter who talked about the difficulty of adapting this classic and explained exactly why he made certain changes in the story . There 's a section that shows the actors learning the art of fencing . And a section that shows how the sets were built . These extras were like icing on a cake and certainly enhanced the experience of the film . < p > I loved it . And highly recommend it . Especially the DVD version .",f,1
"Sadly to say , this film is a barebone , cheesy adaption of Duma 's original epic . The original novel was excellent , it had taken the Count of Cristo decades to plot and carry out his revenge bit by bit . It was sweet revenge at its ultimate ; his enemies were slowly tourmented in a cat & mouse sort of game . However in this movie , events fly by so fast that the entire story seems to happen over night . Most key characters were either deleted or under developed , and large chucks of the main story lines were cutted . These two reasons had made the Count 's revenge very unsatisfying , as such it 's my opinion that they had ruined a great story .",m,0
"The '02 release of `The Count of Monte Cristo ' boasts a superb cast and lavish settings in an outstanding retelling of this classic story of romance and revenge . James Caviezel is perfect as the outwardly stately and poised Count . However his appearance is but a mask to disguise the torment of a man imprisoned and beaten for 13 years . His only desire now is for revenge against his once best friend Fernand Mondego Guy Pearce who betrayed him and stole his love , the enchanting Mercedes Dagmara Dominczyk . A classic tale that can be enjoyed again and again !",m,1
"If you have read Dumas ' The Count of Monte Cristo then you know that it is a tale that begins but developing the character of Edmond Dantes . He is a simple man whose main ambition is to marry the beautiful Mercedes . He proposes to her and on the night of their engagement he is arrested for treason , betrayed by his best friend . This is a summation of the first chapter . The second and maybe third chapter relates his time in prison , learning and growing from his relationship with a fellow prisoner . He also learns from this prisoner the location of a treasure suitable for a dozen kings . The remaining 90 % of the book relates the immensley complicated details of his revenge on those that tore from him the life he held so precious . It is a tale of intrigue and revenge that takes its time to build and develop . When you see the traps swinging closed on Dante 's enemies you feel a sense of accomplishment with him . Now , on to the movie . The first full half of the movie relates Dante 's betrayal and captivity . This leaves only an hour to illustrate his revenge . What is accomplished is a sad imitation of Alexandre Dumas ' master work . This is one of my favorite books , and one of my least favorite movies . Hollywood 's need for adventure movies to be fast paced to match today 's lifestyle has ruined this story for many people . They just do n't know it .",m,0
"Calling this movie after Alexandre Dumas ' original novel is like calling Bernstein 's 'West Side Story ' 'Romeo and Julliette ' after Shakespeare 's work . So many elements of the story were altered that Dumas ' original plot and theme are no longer recognizable except for the names of some of the characters . They might as well call this film 'The Count of Hollywood ' and set the story in modern L . A . instead of 19th century France . In this film , Dantes is informed of the mission to rescue Napoleon from the onset as opposed to finding about it when returning to shore . Danglars is barely in the picture and is cast as a pirate instead of a banker . Mercedes marries Fernand one month after Dantes is imprisoned instead of 18 months So much for her loyalty : why would Dantes even forgive her in the end if she were such a tramp ? Luigi Vampa is depicted as the captain who brings Dantes to the island of Monte Cristo right after his escape instead of being a murdering Italian kidnapper he meets much much later . Dante 's Turkish guards are ommitted from the story : there 's no Princess Haydee or Ali . There 's also no Caderousse . In short , this movie has really little if anything to do with Alexandre Dumas ' classic 'Le Comte de Monte Cristo . If that 's the story you want to see on film , do n't see this film . I strongly recommend the French 1998 mini-series instead of this farce : although Gerard DePardieu 's dinstinctive physique undermines his role as a master of disguise , his performance of the role is otherwise excellent . The mini-series is much more faithful to the characters , plots , and themes Dumas sought to convey in his literary masterpiece .",m,0
"I ca n't belive they dis such a horrible work on this movie , if they would have stuck to the plot that went on in THE BOOK , you know , where they got the idea from , then the movie would have been a success . But since hollywood likes to ruin great works of art , then they do what they did with this movie , they BLEW IT ! ! ! ! If you really want to get the true feel of The Count Of Monte Cristo , then READ THE BOOK , YOU WO N'T BE DISSAPOINTED THERE .",m,0
"Apparently someone who read the book 5 years ago gave the screenwriter a brief rundown on the plot . Holy [ cow ] . I really enjoyed the book and this was a big letdown . Huge parts of movie are new , and enormous pieces of the original plot are left out . It would be one thing if the changes made the transition to film easier , as with Lord of the Rings , but I do n't think they even tried . Dumas is not exactly the most daring or controversial writer ; I 'm not sure why a perfectly good story , and ending , had to be filled up with enough dairy to rival a cheese castle . If you have n't read the book in a while or at all and you do like this movie , or even if you think it was allright , please take the time to read or review the book . Maybe the makers did n't want to spoil the book for that have n't read it , I 'm not sure . There 's much more satisfaction at the end than an illegitimate child and a duel between two people that were never `` boyhood friends . ``",m,0
"I was partway through the rantings of another reviewer about how much this movie strayed from a classic . And how bad this adaptation was . But you know what ? I do n't really care . I have n't read the book , and I likely wo n't . I happen to like the film . It has a decent plot , good actors and a theme someone simple-minded as myself can understand - `` revenge '' . How often have we felt cheated in our lives ? How often have we felt that we are the underdogs ? This film shows us that good things will come to those who wait . That revenge is sweetest when it is well thought out and exacted with a fury . < p > In this story a sailer by the name of Edmond Dantes is wrongfully imprisoned when his best friend Fernand betrays him in order to steal his wife . In prison , Edmond is about to lose hope when a fellow inmate teaches him how to read write fight and escape from prison . At his dying breath , he tells Edmond of a buried treasure that he should use to do good . Edmond , however , has other thoughts in his mind . Edmond transforms himself into the mysterious and wealthy Count of Monte Cristo . With systematic planning , he cleverly inserts himself into high society and exacts revenge from his enemies of the past . His goal is not to kill them , but to humiliate them and let them know what it feels like to have nothing left to live for . < p > . . . The movie was fun to watch , so watch it .",m,1
"Very inferior to the 1975 Richard Chamberlain version . It 's as if a chimp took a sledgehammer to the story and knocked all the sense out of it . The characters are dumbed down and the actors are forced into flat caricatures except for a fine performance by Richard Harris . Caviezal is unable to transform the guileless young Dantes into the dynamic Machiavellian . When he makes his entrance as The Count of Monte Cristo , he limply floats onto the scene and sighs , `` Glad you could all make it to my party . `` Since most of the movie was shot in the dark , there is little for the eyes here . Even the music disappoints .",m,0
"This story is based on the classic Alexander Dumas book . The story is about friendship , jealousy , betrayal and then the best part the ultimate revenge and then love rediscovered . I believe this book has been adapted to the silver screen several times but I have only seen the version where Richard Chamberlain plays the count and despite Chamberlain 's obvious acting limitations I much preferred that version to this updated one . The main reason for this is that the way the revenge comes together in that movie seemed to be more cunning , complicated and satisfying . < p > The story is based around two friends who have sailed the world together . One grows jealous of the other as even though he Guy Pearce is a member of the aristocracy ; the other Jim Caviezel is more popular respected and also has a love-life . The Pearce character plots a dastardly plan removing Caviezel from France and sending away to a life term in prison where he may just as well be dead . The prison scenes are quite awful with some pretty dire dialogue and lines coming from the prison warden and are only made interesting by the brief appearance of fellow prisoner Richard Harris . Harris tells Caviezel of the vast riches to be found on the Italian island of Monte Cristo . Caviezel who was quite a loving character has now understandably changed and is obsessed with getting revenge on the three characters who placed him in this predicament . This aspect of the film I found very dissappointing-in fact some of the scenes are very poorly done . The counts reappearance to public life is way over the top and looks more like a scene from Moulin Rouge . The revenge on the attorney which takes place in a steam room is utterly absurd . By the time he reveals himself I found I really did n't care less anymore and was quite looking forward to the closing credits ! < p > I had anticipated having scene the trailer that this would be a lavish period drama with no expense spared . This movie at times is quite the opposite-the scene set in Rome is a terrible recreation and in facts looks like just a small studio setting . The scenes set in Marseille and the final scene could also be described as being pretty lame . Still though the fact that this is such a marvellous story saves the movie and would make it worth watching if you are unfamiliar with this classic novel .",m,0
"This is a very good movie but , the only thing it has in common with the book is the movie has some of the characters . There , that 's it . The movie could have been named anything but , not `` The Count of Monte Cristo . `` If you really want the whole story , read the book . It 's a great book . A good movie but , it has nothing to do with the book .",m,0
"This adaptation of Alexander Dumas 's THE COUNT OF MONTE CRISTO plays out more like a big budget A & E 'movie of the week ' than it does a major motion picture of swashbuckling adventure . < p > However , there 's a rousing and sweet joy in watching Edmund Dantes played with infrequent success at achieving one accent by Jim Caviezel carry out his plot to seek vengeance on those who stole his life away . Unjustly accused of treason , Dantes endures 16 years of solitude , most in prison , where he manages to meet a fellow prisoner Richard Harris and , together , they embark on an attempt to achieve their great escape . Guy Pearce L . A . CONFIDENTIAL , MEMENTO is put to wonderful use as the villain , and he proves he can chew scenery with the best of them . < p > Perhaps the only disappointment the film has is the lack of swordplay . In an interview , Caviezel stated that he took fencing lessons for six weeks even learning how to fence with both hands simultaneously , but there 's little swash to this buckle on the silver screen ; in fact , Caviezel only picks up a foil three times . The climax duel between the rivals is far too short for my tastes ; instead , I found myself enjoying the ride more than the destination .",m,1
The cast was good as was the the movie in general were it not for the fact that the story was so different from the actual book . It was a real dissappointment to say the least .,m,0
This is a great story of the Count of Monte Christo and how he became the count via the betrayal of a close friend and the tutoring of 'the prist ' in prison . Very inspiring movie I would recommend without any reservation .,m,1
"I had been searching for a blu-ray copy of The Count of Monte Cristo and had given up . Luckily , Amazon sends me messages when their DVDs are on sale . This last time , there it was ! Thanks , Amazon !",f,1
"This is an excellent movie . Even though it is & quot ; a typical Holly Wood production & quot ; , it did n't mutilate the plot so much you could n't even recognize the title of it . Edmond Dantes is protrayed perfectly but Mercedes ' actress does n't look like the real Mercedes . The film shows every thing that gets the theme of the book across , and the changes made fall into place . Even though I had my hands clutched in terror during parts of it , I still laughed and cried . It was a wonderful movie and the ending is so sweet . Even though the book 's ending was sweet , this one has the 'happily ever after ' part added to it . And all the subplots were eliminated , so were many characters so it is much easier to follow . And even though the film goes by so fast , the actions of the characters results in a lot of development .",f,1
"Edmond Dantes Jim Caviezel and his best friend Fernand Guy Pierce are forced to dock ship to save the life of their captain . Napolean will only offer medical assistance if Edmond delivers a letter from Napolean to Versaille . Little does Edmond know that it contains plans to overthrow the king . When Edmond and Fernand return , Edmond is promoted to captain of the ship and becomes engaged to his one true love Mercedes Dagmara Domincyzk . Fernand becomes jealous of Edmond 's life and he also feels betrayed when he manages to find out about the letter . He turns Edmond into the authorities . Now Edmond is branded a traitor to France and sentenced to life imprisonment in the worst prison imaginable . Mercedes is told by the crown prosecutor that Edmond is dead , and she marries Fernand . While inside , Edmond befriends a priest Richard Harris who educates him , teaches him to fight , and lets him know of a treasure of the Island of Monte Cristo . Edmond promises his friend that he will escape and find the treasure . Edmond finally does after 14 years and uses the treasure to become the Count of Monte Cristo . As the count , Edmond plans to gain revenge on Fernand and the Crown Prosecutor James Frain , as well as win back Mercedes . < p > Count of Monte Cristo has an amazing story of revenge and love , outstanding acting , and thrilling swashbuckling action that will keep you glued to the screen . Jim Caviezel nails the role of Edmond Dantes to perfection . Guy Pierce does an amazing job as Fernand . His treacherous ways make him the perfect villan . Dagmara Domincyzk does a nice job as Mercedes . I also enjoyed James Frain 's performance as the Crown Prosecutor . The best performance has to be by Richard Harris . Harris 's portrayal of the priest is excellent . The story itself will keep you glued to the screen from beginning to end and the fighting sequences are top notch . The only problem I had with the film , is that the adaptation did not really follow the book at all . However , the film still manages to be enjoyable , and in some instances , it is even better than the book . < p > The supberb acting , thrilling action sequences , and overall story are responsible for making Count of Monte Cristo one of my all time favorite films . The DVD offers outstanding picture and sound quality , as well as some nice special features as well . This is definately a film that I consider a must own .",m,1
This DVD would not play due to parameters . Read carefully . . . REGION 2 . Will not play in America . Total Fail for me ! < a href= '' http : www . amazon . com gp product B000063W1R '' > The Count of Monte Cristo [ Region 2 < a > ],f,0
"The book , The Count of Monte Cristo , is one of my favorites . I know that movies can miss certain elements in the book and that usually the book is better . So I can forgive most movies even if they miss some things . But this movie seems to have missed the point entirely . It seems that they thought sword fights and one-liners where what this story is about . Where the book created this fully fleshed world of Edmond Dantes , the movie is like the superficial Hollywood version of the hastily read cliff notes . If you are looking for a movie that takes the themes from this book accurately , then watch the movie , SLEEPERS . with Jason Patrick , Brad Pitt , Robert DeNiro , etc . Even though the time and place and people are entirely different , the story of this film rings more true to the heart of the novel , The Count of Monte Cristo , than any film version of the book I 've ever seen . Read the book , and watch both movies and you 'll see why .",f,0
"Dumas ' stories have been filmed so often , yet it still is a joy to see them . This new version of the Count of Monte Christo is no exception . It has serious flaws and errors , too numerous to list . For example : modern language lines , totally unbelievable interpretations as other reviewers mentioned , very amateurish characterizations the Count twirls his locks and his old love recognizes him by the gesture rather than by his nearly unchanged looks . None of these things really disgusted me . I just sat back and enjoyed . The opening scene set a mood and the photography generally showed fine settings . The very end was incredibly sappy , but since I had just watched a wonderful fighting fencing scene with a lush green setting , I did n't care too much . A strong complaint I have about most new movies : the voices are almost inaudible compared to the background music and noises . I hope you will read the book , if you have n't already . No film ever has done Dumas ' story telling power justice . The Three Musketeers film version with Michael York as d'Artagnan came close . If you 're willing just to be entertained , this movie may fit your mood . I saw it three times by now .",f,1
"This movie is a wonderful work of art . It should have won an Oscar ! The movie is set in France with lush backgrounds and a truly incredible story based on the book by Alexander Dumas . Not only is it a terrific tale of love and survival , it is also a feast for the adventure fan . The Count of Monte Cristo is filled with enough swordfights , daring escapes , and backstabbing comrades to satisfy any viewer . I highly recommend this movie .",m,1
"What an unmitigated piece of garbage . Richard Harris is always wonderful but he 's the only redeeming feature of this perverse twisting of Dumas ' classic . See the G & eacute ; rard Depardieu mini-series instead . If you can ignore the fact that he does n't look starved in the Chateau d'If , it 's wonderful . Except for Harris the acting is poor . The people are unrealistic and are , at best , caricatures of Dumas ' creations . The writer has committed a crime .",m,0
"Well , there 's one thing that 's hard to go wrong with and that 's a classic story . It 's hard to fault the plot , when it 's based on a renowned classic like Dumas ' The Count Of Monte Cristo , even if it is a simple revenge tale . Unfortunately , none of the acting rises above the page . < p > None of the leading men are quite manly . James Caviezel who plays Edmond Dantes and Guy Pearce , who plays Fernand Mondego both come across a little weak as swashbucklers . Caviezel tends to be a blank slate anyway , but I really liked Pearce in Memento , so I was a little disappointed to see his be such a weak character . You do dislike Fernand Mondego and want to see him meet his demise , but Pearce could have taken it much further and given Caviezel more distance to grow as a character . Richard Harris may have walked through this role , but he delivers the best performance of all the actors . < p > Overall , it 's a good Saturday movie if you want to watch some guys sword fight a little bit and not have to think to much .",m,0
I have a blu-ray player that is a year old . The firmware is from this year . This is the first blu-ray disc that will not play . I tried two copies that were in perfect condition . Do not buy this disk .,m,0
"I ordered this dvd , it came in the mail quickly , it is in perfect condition no scratches . We have watched it 3 times already !",f,1
This movie is the events of Dumas ' classic stamped onto a canned Hollywood adventure love story . The formula is the same used in 80 's montage movies : 1 Weak but good-hearted kid suffers as he hands of evil men . 2 Kid has a montage . 3 Kid gets revenge .,m,0
"This is easily one of the five worst movies I 've ever seen . Forget that , it 's one of the *two* worst movies I 've ever seen . While Guy Pearce is usually an excellent actor , and Jim Caviezel has the perfect look for Edmund Dantes at least , post-imprisonment , there is nothing that could have saved such a woefully terrible screenplay . The Dumas novel is one of the best books I 've ever read , filled with intrigue , action , and mystery , with vibrant characters and brilliant plotting . Granted , adapting such a grand story to the screen would probably take four hours or more , but if one is n't going to attempt an adaptation of the original story , then one should just make a new movie . That being said , all the interesting , original parts of the book were removed and replaced with a cookie-cutter revenge plot , stereotypical , one-dimensional characters , and bland dialogue that too often inserts modern slang into Napoleonic-era France . This movie is the `` Count of Monte Cristo '' in name only , and in every other way , a poorly conceived , vapid , dime-a-dozen action flick . Avoid it at all costs .",m,0
"My only reason for seeing this film is because Luis Guzman is in it . I find these Napoleon Shakespeare pirate films to very very dull , boring and over-long . Luis plays a much different role here than what we are use to seeing . Does n't he look handsome in that red English coat ?",m,0
"As a movie the Count of Monte Cristo is entertaining on its own but when compared to the book it is horrible . There are several instances where Hollywood had its way with the plot . The revelation about who Alberts real father is being the worst . This did not happen in the book . The movie lacks the style of the book . The Count was much more subtle and devious in the book and never stooped to getting is hands diry himself . I also do n't recall any sword fights in the book although they were decent , but nothing spectacular . As I said , taken on its own the movie is entertaining but it deviates terribly from the book which is superior in everyway .",m,0
"Personally , I never read the book this story is based on so I think my look into the movie is on a movie itself scale which would be entirely different if you read the book . That said , the movie is fantastic in my opinion . As a viewer I was instantly pulled into the storyline and consistently brought to the edge of my seat moment after moment waiting for the next piece of action to occur . And I find it hard to believe but the moments when his revenge is enacted I felt a personal joy seeing Dante take it . The story itself , as mentioned by others as well , is about a man who is betrayed , locked away in a prison forever , forgotten , freed by a chance situation , given a great treasure , and with the means to do it given a chance to take revenge for being wronged . Yes , at times Dante is extravagant , as mentioned in other reviews , but I think the director was interweaving the current culture into the story to better adapt it to the audience so perhaps this was a necessary change . With our semi-materialistic world view where the bigger and flashier the more exciting it probably seemed like a good choice to keep us entertained . Yes , in the time of the book 's release this would have been seen as silly but it keeps audiences today interested which perhaps is more important . Anyhow , this movie is a solid , fun , exciting movie and while it 's not the sort you 'll see reviewed as a groundbreaking gem to add to your collection it 's definitely worth having if only to whip out from time to time . You 'll enjoy this one .",m,1
"I found this version more satifyling than the one with Richard Chamberline . Although the Caviezel version does not follow the book , the `` boy getting the girl '' in the end offers more satisfaction",m,1
"Director Reynolds fashions a handsome , sweeping , exciting epic that keeps his audience glued in place . Pearce 's Fernand is so despicably low , we can not wait for the long-suffering Edmond to wreak vengeance . In this hugely entertaining picture , revenge is a dish served hot , and adventure fans are sure to feel sated by the end . Also , solid family viewing- with older children .",m,1
I have loved to watch this movie from the day it hit the movie theaters . I now own it and watch it often .,f,1
One of the best movies I 've seen . Makes me feel good every time I watch it . The good guys win .,f,1
"The Count of Monte Cristo is an enjoyable ride from beginning to end . Starring the handsome Jim Caviezel in the lead role of Edmond Dantes and the Count , the story takes you on a nonstop ride of adventure . Also starring Guy Pearce as his best friend turned enemy The Count Mondego . The Count of Monte Cristo will leave you breathless . Revenge is sweet for after being wrongly convicted of a crime , Edmond is sent to prison for 13 years , were he meets a compassionate priest played by Richard Harris . After the sudden death of the priest and the joyest escape , Edmond sets out on a journey of revenge . Slowly taking everything from his ex-best friend the Count Mondego , Edmond who is now the Count of Monte Cristo , hatches a plan to seek the ultimate revenge against the people who had plotted to ruin his life . With period costume designs by Tom Rand , and under the very capable direction of Kevin Reynolds , The Count of Monte Cristo is an adventure waiting to happen , with a few twists on the way .",f,1
"I was going to leave a review saying something like , `` Apart from the book , it 's a good movie - but poor Mr . Dumas ! If I were him , I 'd rise from the grave to haunt those filmmakers for what they did to my story . . . `` But then I saw all these excellent reviews here that had already addressed the subject and gave detailed explanations of how the movie was different from the book , what parts were changed the most , and whether those changes were justified . So I guess I will not repeat what has already been said so well ; instead , I 'll just tell you what I personally liked about the movie . < p > First of all I would like to say that whenever the movie mentions God , it is done in a very appropriate way , neither profane nor preachy . Another accomplishment that goes along the same line is the portrayal of Faria , who is a believer and at the same time a respectable figure . There have always been jerks among Christians , but there have always been admirable people as well . Sometimes moviemakers seem to forget that part . < p > Another reviewer mentioned that they appreciated not having to cover their kids ' eyes because there were no sexually explicit scenes in the movie . I agree ; there was one somewhat close , but it could have been so much worse since there is a love story involved . < p > Overall , it is a good movie . Love , friendship , betrayal , long suffering , fantastic escape , instant riches , revenge - everything you need for a great adventure , plus a deeper meaning to ponder .",f,1
"Going into the film I expected a good time , watching an okay movie and hanging with some pals . What I got was a good time , hanging with pals and watching an excellent movie ! The much-filmed story gets restyled with youthful actors and an interesting script , not to mention the intriguing story . The story I am speaking of is that of Edmond Dantes played with innocence and then anger by Jim Caviezel who seems to be riding the high life with a new job as captain and a beautiful fiancee until he is arrested for treason . What Edmond does n't know at first is that he has been set up by his jealous friend Ferdinand played with evil smarmyness by Guy Pearce . With such high caliber acting and beautiful settings , it 's tough not to be completely drawn into this story . I highly recommend that if you 're going to the theaters this weekend , that you check this one out .",f,1
"When I first saw this movie , I was surfing the limited channels on our television a week or so ahead of the time they would actually come on so that I could catch any that sounded promising . This was one of those . The description sounded good and a few of the actors ' names sounded familiar , although I had never seen any of their movies to date . So , last night when my sister and I had nothing to do , we decided to switch it on . And let me tell you . It was worth it . Though a little confusing at times , I found this movie highly enjoyable . It also made sense , which was good . There seemed to be a reason for everything . And , okay I 'll just say it . One of the main reasons this is such a good movie is because Jim Caviezel was the main character . Like I said , I had never seen any of his movies and I still have n't exept for this one , of course so , I was somewhat surprised to see how hot he was . I mean , yes , it did take some time for me to see the full extent of it , but when I did , I could n't stop talking and thinking about it . You would think that it was utterly impossible for a man to look hot in all the stages of his life , miserable as it was at times . I mean , he looked hot in every single scene . Especially as the Count . Basically this is a movie about revenge . Edmund Dontes is in love with this girl named Mercedees , but ca n't marry her because he is too poor to buy a ring . He is charged with high treason for delivering a letter for someone , and is sent to prison at a horrible place where he stays for 13 years . Meanwhile Mercedees and his best friend , who actually helped frame him , get married . Edmund escapes and finds all this treasure and gets really rich . He then decides to get revenge on everyone who wronged him . This is a pretty good movie . I would n't give it five stars though . Probably about 4 . 5 or something . But Jim Caviezel helps a bunch . He is a really good actor . I guess you wo n't know 'til you watch it .",f,1
"This movie provides one of the best film interpretations of Dumas ' book I 've seen . Although much of the plot is cut out , realistically this movie is a great adaptation of an amazing book . If you choose to see this movie , be sure to read the unabridged version of the book as well . Even if you 're not in it for the literature , this movie is an exciting watch regardless .",m,1
Because I read the Count of Monte Cristo in it 's entirety three times in high school I was disappointed with the liberties the director has taken in this cinematic version of the film . It starts out fine but about 1 5th of the way into the movie it begins to depart dramatically from the book . I guess if you have never read the book the movie might be ok but I was so hoping to see the whole story of the Count of Monte Cristo told in all it 's glory in the DVD . The story line is based loosely on the story as written by Alexandre Dumas but it departs in very significant ways from the book so much so that by the end it does n't resemble the book at all .,m,0
"Only an eternal optimist expects great things from a book-to-screen adaptation . This optimist expected at least good things from this 2002 version of Dumas ' classic tale of revenge , mostly due to the casting of Guy Pearce and James Caviezel . But just a few short minutes into the film , it becomes apparent that this was going to be the & quot ; Count of Monte Cristo & quot ; in name only . < p > In my view the power of the book rests in the character of Edmond Dantes later the Count . In the film version , Monte Cristo is depicted as a rich fool , unable to command respect and totally devoid of subtlety : witness the deus ex machina hot air balloon entrance of the Count onto the Paris scene . How absurd ! In Dumas ' exquisite story , Monte Cristo wielded an unquestionable power over all he came in contact with . Quite the opposite is true of Caviazel 's Cristo . But this is just the tip of the proverbial iceberg . The movie lacks character development of even the few antagonists and protagonists it chose to include . As one reviewer noted , the book Monte Cristo was able turn his enemies into monkeys , while this film just makes a monkey of itself . < p > Taken as completely separate from the book , this is a decent film . The acting , costume and set design , and action sequences are very respectable . This is an average movie in and of itself . It becomes less than average strictly because of its association with a sublime work of French literature , which is resembles not .",m,0
"It wo n't trouble the Oscar voters , it wo n't stimulate intense discussion and debate , but by crikey , this adaptation of Dumas ' classic novel will make you forget about the drudgery of life for a couple of hours . < p > This , in my opinion , is Kevin Reynolds best film since Fandango . . . and it 's been some time ! He sticks to a formula of being fairly true to the book and keeping it simple - doing just enough to produce a piece of total entertainment . He is of course working with great source material , and yes , we all know the story , but it 's still great fun and thoroughly enjoyable . < p > Jim Caviezel is simply spot on as the hard-done-by-hero Edmund Dantes . As he showed in Angel Eyes , no-one does doe-eyed innocence like Jim , and he simply smoulders as the vengeful Count . He has the screen presence of a 1940s movie idol - tall , broad , quiet and dignified - and you thought they did n't make 'em like that anymore ! And , as he demonstrated in The Thin Red Line and Frequency , he is a fine actor . If they have any sense , producers will be queuing up to give him the sort of meaty roles that will guarantee him leading man status . < p > Guy Pearce has fun as the evil Count Mondego . Kudos to the hair-dressing department for creating a `` do '' worthy of Best Supporting Hair Piece status , but I think he thinks he is Alan Rickman in Robin Hood : Prince of Thieves , but he just does n't quite cut it . < p > The leading lady is suitably beautiful and Richard Harris again turns in a scene-stealing supporting performance . < p > Yes , there are big old holes in the plot , but , if you 're willing to check your brain at the door and be entertained , then buy a big bucket of popcorn , put your feet up and enjoy every minute of action and every frame of fabulous scenery in this movie . Yes , it is fluff . . . but marvellously escapist fluff at that . In a time of such horror and violence in the world , a film like this is surprisingly welcome .",f,1
"Every senior in high school and freshmen in college should watch this film ! It lays out the important issue of personal finance very clear . At some point , young adults will see how important maintaining good credit , mastering a budget and committing to saving will pay off -- for good or for bad .",f,1
"Keep up the good work Danny ! I hope you do another documentary on this ever expanding problem . Reward cards are something that need looking at more closely . Who is actually paying these `` rewards '' . It 's the merchant fees that we all pay for whether we use credit cards or not ! Fact is , many people ca n't use a reward card or simply do n't want to deal with greedy credit card co 's and their long list of dirty tricks and yet they do n't get a discount when they pay cash because everywhere you go , they take credit cards . And that means merchant fees that we all pay in the form of higher prices ! And these card co 's have it set up so the merchants ca n't give a lower price for cash customers ! It 's outrageous ! And I hope you do more about debt buyers . It 's insane these co 's can buy debt for pennies on the dollar and then pile on more interest . Interest is supposed to be charged for money borrowed ! Nobody borrowed money from a debt buyer and yet they can charge interest ! It does n't make any sense to put someone in debt further . And last but not least , these predators who flood the mailboxes of the newly bankrupt should not be allowed to send them any mail for at least ten years . That is the amount of time bankruptcy remains on someones credit report . If the newly bankrupt want to get back in the credit card game , then let them find these cos . There should be a law that these co 's with their dreadful offers not be allowed to send offers to those who have just gotten out of bankruptcy . Unfortunatly , some will not understand these offers or will be desperate . They are nothing but a trap wrapped in envelopes with seductive message like `` we want to help you re establish your credit '' or `` you deserve a second chance '' . Those who have filed bankruptcy have gotten a second chance and these predators only want a second chance at ripping them off and putting them in debtors prison again ! These co 's will even extend credit to people living below the poverty line ! !",f,1
"This is a very good documentary on the subject of credit card debt and predatory lending , but does n't pack the emotional punch of a similar documentary titled Maxed Out that came out roughly at the same time . The documentary shows as a society that the middle and lower classes are drowning in a sea of debt from payday loan places and credit card debt . It offers some good advice and gives a lot of cause for concern , but leaves you with a feeling of unanswered questions and wanting more information . It does however show you that debt is often not caused by stupidity or foolishness but by circumstances that could affect any one of us .",f,0
"This powerful program exposed the credit card industry and how with the political power of Congress trap the consumer into what the program produced called `` 21st century serfdom '' . This program was made before the 2008 economic melt-down and it was so true that the country is still on the rocky road despite the government declared recession was over two years ago , as the unemployed max out the 99 weeks of benefits . As recent as last week , the political leaders of both parties argued in Congress to raise the debt ceiling to borrow more while still accusing others of currency manipulation . Spend , spend , and spend out of a recession ? Will our kids , grand-kids , great grand-kids inherit this debt which may endanger our status , credit and national security ?",m,1
Sharply critical of our national and personal use of debt to finance lifestyles beyond our means and an indictment of the credit banking mortgage industry engaged in predatory lending and usurious interest rates . This film came out in 2006 ; it 's eerily prophetic of what happened to our economic house of cards in 2008 .,m,1
This is clearly a great flick that lets the viewer 'see ' how the banks view you the credit consumer . It really goes into accurate detail on how the finance industry is trying to snare consumers from and young age and create a generation of debt slaves . They also have a chilling prediction on where all this 'debt ' is heading . I highly recommend this flick .,m,1
I went on a debt reduction program on my own at 42 years old and now at 45 I am debt free . I recommend that you buy this DVD at any price . I also recommend that you do n't watch it alone . Let some others benefit from the knowledge of what debt has and is doing to our society . Even if they do n't do anything about it at least they will have the education of how the debt system works .,m,1
"I made my teenager watch this movie , just so he can be aware of how corporate American busineses profit of the working class . Very informative . A definite must see",f,1
